dataset,algorithm,goal,run,round,test_acc,test_auc,train_loss
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,23,0.9702690329356637,,0.06883487422482781
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,24,0.9537069453047154,,0.13110458752003143
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,25,0.8291815904990171,,0.640644318408813
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,26,0.9360676487221609,,0.19396850242339733
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,27,0.9444968087684809,,0.19402029925315512
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,28,0.9667411736191528,,0.07900152830575637
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,29,0.9122344006678695,,0.22403068660972097
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,30,0.8229337785797,,0.5877447202825895
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,31,0.9567769908167937,,0.15787696390077877
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,32,0.9712115907683193,,0.0889245887672883
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,33,0.9723157299437158,,0.08036311031986795
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,34,0.9868849810141922,,0.044540929556332154
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,35,0.96122047774217,,0.0923373105437876
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,36,0.9929712115907683,,0.02851766837444772
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,37,0.95109471359707,,0.12287453882039372
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,38,0.9557536423127676,,0.1350756795842476
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,39,0.965771685562707,,0.12291175766512265
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,40,0.969811219131231,,0.07611543352623547
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,41,0.9878006086230576,,0.0469950414213492
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,42,0.9230872808553039,,0.21432665974295775
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,43,0.9663910807098807,,0.11096300473759055
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,44,0.95615759566962,,0.13326854033632216
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,45,0.9095683085126437,,0.3049202431477024
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,46,0.9946678156895484,,0.021056892186993553
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,47,0.950421458002316,,0.13659640995421826
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,48,0.925457140548838,,0.3159226836373661
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,49,0.9750626127703121,,0.06971746812270621
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,50,0.987181213475884,,0.04487444911157261
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,51,0.9547033635849513,,0.11813347076932235
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,52,0.9533837826192335,,0.1332039928055183
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,53,0.9686801497320443,,0.08778310691403066
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,54,0.9651792206393235,,0.09599737782404401
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,55,0.9432310882503434,,0.1703823295679024
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,56,0.942153879298737,,0.19875173800084076
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,57,0.9646675463873104,,0.0899286365208927
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,58,0.9719387068106536,,0.07674937570457518
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,59,0.9751972638892629,,0.07749459787419256
NSLKDD,FedAvg,nslkdd_fedavg_dnn_lr5e-3,0,60,0.9767592168690922,,0.0719493906804465
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,0,0.4808660759970915,,0.8432298843388316
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,1,0.7832655589367947,,0.3845488012677572
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,2,0.9660140575768185,,0.10327377251331976
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,3,0.9714270325586406,,0.08645638944282245
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,4,0.9781057280586002,,0.07615317093733527
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,5,0.9781865187299706,,0.07534471280888348
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,6,0.9786443325344034,,0.07407573081940275
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,7,0.9788328441009345,,0.07377759933330513
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,8,0.9786443325344034,,0.07328236740851352
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,9,0.9960143268790563,,0.016058804529944994
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,10,0.9960412571028465,,0.015929090128780552
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,11,0.9960412571028465,,0.015722309462892124
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,12,0.9963644197883285,,0.015034294583619203
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,13,0.9964990709072793,,0.014734727192678279
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,14,0.9965260011310694,,0.014431188579951525
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,15,0.9965260011310694,,0.014264408464400049
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,16,0.9964452104596989,,0.013935148570168771
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,17,0.9965260011310694,,0.013786555977223499
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,18,0.9965260011310694,,0.013629316304390798
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,19,0.9964452104596989,,0.013548557669290789
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,20,0.9965798615786498,,0.013274019410565194
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,21,0.9965529313548596,,0.013028754706272712
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,22,0.9965529313548596,,0.012910898777301281
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,23,0.9965260011310694,,0.012759613554285468
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,24,0.9965529313548596,,0.01258157123333139
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,25,0.9965529313548596,,0.012522717177665002
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,26,0.9965798615786498,,0.012428332302357376
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,27,0.9966067918024398,,0.012368746665995344
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,28,0.9965798615786498,,0.01231480717500532
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,29,0.9966067918024398,,0.012158297075933236
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,30,0.9966067918024398,,0.012123442295012258
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,31,0.99663372202623,,0.012005133831585085
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,32,0.9967145126976005,,0.011931317830827749
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,33,0.9966606522500202,,0.01180518275053555
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,34,0.99663372202623,,0.01174492105616055
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,35,0.9967145126976005,,0.011656902792900615
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,36,0.9967145126976005,,0.011617237033069223
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,37,0.9967145126976005,,0.01157100418631882
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,38,0.9967414429213907,,0.011544905670333764
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,39,0.9967414429213907,,0.011441819652857201
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,40,0.9966606522500202,,0.011394200323923645
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,41,0.9966875824738104,,0.011315121608640451
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,42,0.9966875824738104,,0.011244003451158382
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,43,0.9967145126976005,,0.011185709237764229
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,44,0.9967145126976005,,0.011172611308176475
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,45,0.9967145126976005,,0.011105980013625037
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,46,0.9967145126976005,,0.01109197399797205
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,47,0.9966875824738104,,0.011083652191368086
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,48,0.9966875824738104,,0.011051086425918897
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,49,0.9966875824738104,,0.010957549102731211
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,50,0.9967145126976005,,0.01091371154925692
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,51,0.9967145126976005,,0.010865116379540693
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,52,0.9967683731451809,,0.010805459976919594
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,53,0.9968222335927611,,0.010754259411497578
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,54,0.996795303368971,,0.010693358976017876
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,55,0.9968222335927611,,0.010652018347800394
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,56,0.9968222335927611,,0.010607516980472766
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,57,0.9968491638165513,,0.010574977786130453
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,58,0.9968491638165513,,0.010531346692965434
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,59,0.9968222335927611,,0.010518539232424986
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn,0,60,0.996795303368971,,0.01044577735830014
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,0,0.4808660759970915,,0.8432298843388316
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,1,0.5289903859101069,,0.7619649673809378
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,2,0.5436673578757439,,0.7139536768840178
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,3,0.6610562033770501,,0.554311438068505
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,4,0.6691083402903079,,0.5380106429264007
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,5,0.674871408181402,,0.5292701955061024
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,6,0.6803921040583847,,0.5160493425231791
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,7,0.6915142864837207,,0.5026203873836601
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,8,0.6998895860824603,,0.4749843900224227
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,9,0.6999165163062505,,0.47497734541545633
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,10,0.7102038617940916,,0.4421054659844571
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,11,0.7106886058223144,,0.44108591974768774
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,12,0.7277623677052756,,0.3842285040457012
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,13,0.7380766434169068,,0.35245905569157865
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,14,0.7380766434169068,,0.35246646656285546
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,15,0.7380766434169068,,0.3525114535697278
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,16,0.738103573640697,,0.35194359535635844
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,17,0.8928984999865349,,0.15061925750879726
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,18,0.8928446395389545,,0.1506368169588523
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,19,0.8928446395389545,,0.15053672039087573
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,20,0.9628632213933698,,0.05912585854025788
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,21,0.9636980583308647,,0.0579984792443483
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,22,0.9958796757601056,,0.016007367404319836
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,23,0.9959066059838957,,0.015939678679868553
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,24,0.9959066059838957,,0.01585905341942512
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,25,0.9959335362076859,,0.015837436996753728
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,26,0.9959335362076859,,0.015778967604813742
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,27,0.9959873966552663,,0.015638153132589885
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,28,0.9960143268790563,,0.015577201529010685
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,29,0.9963913500121186,,0.015254292576305742
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,30,0.9964182802359087,,0.014988468055378335
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,31,0.9964452104596989,,0.014785986990414519
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,32,0.9964182802359087,,0.01477652781049316
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,33,0.9963913500121186,,0.01470012201288181
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,34,0.9964452104596989,,0.014493573759627787
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,35,0.9964452104596989,,0.014427752774555377
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,36,0.9964452104596989,,0.014383545783875079
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,37,0.9964452104596989,,0.014334771687452874
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,38,0.9964452104596989,,0.014317207575378754
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,39,0.9963913500121186,,0.014226832180421374
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,40,0.9964182802359087,,0.014080493910838522
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,41,0.9964452104596989,,0.014105933214318193
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,42,0.9966606522500202,,0.012904315555984184
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,43,0.9966875824738104,,0.012802579871940724
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,44,0.9966875824738104,,0.012789623038039991
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,45,0.9966875824738104,,0.01277989617176922
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,46,0.9966875824738104,,0.012748574586112466
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,47,0.9966606522500202,,0.01270077353308263
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,48,0.9966606522500202,,0.012397001163173558
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,49,0.9966875824738104,,0.012413425670076734
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,50,0.9966606522500202,,0.012334369477321845
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,51,0.9966606522500202,,0.012336165355735172
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,52,0.99663372202623,,0.012245193228969062
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,53,0.9966067918024398,,0.012169112251585698
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,54,0.9966875824738104,,0.012114349334615847
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,55,0.9966606522500202,,0.01210468528789229
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,56,0.9966606522500202,,0.012017995511720326
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,57,0.9965798615786498,,0.01199271114346185
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,58,0.9966606522500202,,0.01184593891307597
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,59,0.9966606522500202,,0.011846811545602893
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.1,0,60,0.9966067918024398,,0.01174308602363794
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,0,0.4808660759970915,,0.8432298843388316
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,1,0.5990358979883122,,0.6713616641674257
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,2,0.6238117038752592,,0.592883139284826
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,3,0.7529151967252848,,0.39538852016581816
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,4,0.7694234239086527,,0.35139966157526387
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,5,0.7751595615759567,,0.3425626029142469
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,6,0.8095494573559906,,0.2972572463013982
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,7,0.8215603371664019,,0.2827207339130927
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,8,0.8233377319365524,,0.2774115452245464
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,9,0.840303772924353,,0.2208933558343964
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,10,0.8407885169525758,,0.2200668268021972
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,11,0.9955834432984139,,0.018677339014573854
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,12,0.9956103735222039,,0.018587113396763097
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,13,0.9958258153125252,,0.017249217867128477
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,14,0.995798885088735,,0.016964998986775986
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,15,0.995798885088735,,0.01695643882929421
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,16,0.9959335362076859,,0.01628115595296767
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,17,0.9959335362076859,,0.016170327551030178
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,18,0.9959604664314761,,0.01602524199941855
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,19,0.9959873966552663,,0.015963704822197312
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,20,0.9960143268790563,,0.01585727082220726
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,21,0.9960143268790563,,0.015802272294862873
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,22,0.9960681873266367,,0.015643023132854865
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,23,0.9960951175504268,,0.015585903750561946
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,24,0.9962297686693776,,0.014633309762675932
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,25,0.9962297686693776,,0.014592955744279015
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,26,0.9962028384455874,,0.014586568585799225
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,27,0.9962566988931678,,0.014488431113191607
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,28,0.9962566988931678,,0.014404233687339955
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,29,0.9965260011310694,,0.013989396448087834
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,30,0.9964990709072793,,0.01374550433713192
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,31,0.99663372202623,,0.013477432482930974
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,32,0.9966067918024398,,0.01347080698006479
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,33,0.9966606522500202,,0.013115609175573634
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,34,0.9966875824738104,,0.012866839383879638
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,35,0.9966875824738104,,0.012785292026482624
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,36,0.9966606522500202,,0.01275937506385689
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,37,0.9966606522500202,,0.012746218690102635
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,38,0.99663372202623,,0.01275444437793716
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,39,0.9966606522500202,,0.012671791164925419
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,40,0.9966606522500202,,0.012644465908518128
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,41,0.9966875824738104,,0.012600419702963732
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,42,0.9967683731451809,,0.012460457786699214
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,43,0.9968222335927611,,0.012371899566238824
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,44,0.996795303368971,,0.012348914620583528
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,45,0.996795303368971,,0.012322290546825097
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,46,0.996795303368971,,0.012292045301885086
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,47,0.9967414429213907,,0.012264194728803732
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,48,0.9967683731451809,,0.012010577830340955
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,49,0.9967414429213907,,0.011940123713119815
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,50,0.9967145126976005,,0.011856488154404156
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,51,0.9967414429213907,,0.011808156700238364
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,52,0.9967145126976005,,0.011664497113691727
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,53,0.9967414429213907,,0.011594277659164072
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,54,0.9967683731451809,,0.011396476760092372
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,55,0.9967414429213907,,0.011396205423302334
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,56,0.9967414429213907,,0.011376081905175901
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,57,0.9967414429213907,,0.011270027102476323
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,58,0.9967414429213907,,0.011207448953755982
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,59,0.9966606522500202,,0.011220277758438174
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_jr0.2,0,60,0.9966606522500202,,0.011197804841536704
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_lr5e-3,0,0,0.4808660759970915,,0.8432298843388316
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_lr5e-3,0,1,0.7843966283359814,,0.38155398390342954
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_lr5e-3,0,2,0.9671451269760052,,0.09800054777978792
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_lr5e-3,0,3,0.97301591576226,,0.08086691437916674
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_lr5e-3,0,4,0.9793445183529476,,0.07034891807118054
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_lr5e-3,0,5,0.9793714485767376,,0.06988150599959517
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_lr5e-3,0,6,0.9794522392481082,,0.06904281715537174
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_lr5e-3,0,7,0.9795060996956885,,0.06883176245899968
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_lr5e-3,0,8,0.9795868903670589,,0.06844372093635517
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_lr5e-3,0,9,0.9966875824738104,,0.011439789396702645
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_lr5e-3,0,10,0.9966606522500202,,0.01128000787590828
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_lr5e-3,0,11,0.9967145126976005,,0.011164855175644759
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_lr5e-3,0,12,0.9968491638165513,,0.010535841927874658
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_lr5e-3,0,13,0.9968491638165513,,0.01025919445562045
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_lr5e-3,0,14,0.996795303368971,,0.010042458613922922
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_lr5e-3,0,15,0.9967414429213907,,0.009974818208346264
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_lr5e-3,0,16,0.9968222335927611,,0.009718962784311606
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_lr5e-3,0,17,0.9968760940403415,,0.00960611427785524
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_lr5e-3,0,18,0.9968222335927611,,0.009559729007173582
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_lr5e-3,0,19,0.9968222335927611,,0.00951109963437407
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_lr5e-3,0,20,0.9970376753830824,,0.009321272528835583
NSLKDD,Fedpkda,nslkdd_fedpkda_dnn_lr5e-3,0,21,0.9971992567258234,,0.009152514204931357
